TIPOENTIDAD,CODIGOENTIDAD,NOMBREENTIDAD,FECHACORTE,COD_UCA,NOMBRE_UCA,SUBCUENTA,DESCRIPCION,PERSONA_NATURAL,PERSONA_JURIDICA,TOTAL_TARJETAS
1,1,BANCO DE BOGOTA S. A.,31/03/2021,6,TARJETA DEBITO,110,Número total de tarjetas débito que no tienen chip de seguridad vigentes  a la fecha de corte,0,0,14322
1,1,BANCO DE BOGOTA S. A.,28/02/2021,6,TARJETA DEBITO,110,Número total de tarjetas débito que no tienen chip de seguridad vigentes  a la fecha de corte,0,0,14393
1,1,BANCO DE BOGOTA S. A.,31/01/2021,6,TARJETA DEBITO,110,Número total de tarjetas débito que no tienen chip de seguridad vigentes  a la fecha de corte,0,0,14194
1,1,BANCO DE BOGOTA S. A.,31/03/2021,6,TARJETA DEBITO,115,"Número total de tarjetas débito que cuentan con la tecnología ""contactless"" vigentes  a la fecha de corte",0,0,1517794
1,1,BANCO DE BOGOTA S. A.,28/02/2021,6,TARJETA DEBITO,115,"Número total de tarjetas débito que cuentan con la tecnología ""contactless"" vigentes  a la fecha de corte",0,0,1469157
1,1,BANCO DE BOGOTA S. A.,31/01/2021,6,TARJETA DEBITO,115,"Número total de tarjetas débito que cuentan con la tecnología ""contactless"" vigentes  a la fecha de corte",0,0,1420590
1,2,BANCO POPULAR S.A.,31/03/2021,1,CREDIBANCO-VISA,5,Número total de tarjetas de crédito vigentes  a la fecha de corte,212228,335,212563
1,2,BANCO POPULAR S.A.,28/02/2021,1,CREDIBANCO-VISA,5,Número total de tarjetas de crédito vigentes  a la fecha de corte,205949,371,206320
1,2,BANCO POPULAR S.A.,31/01/2021,1,CREDIBANCO-VISA,5,Número total de tarjetas de crédito vigentes  a la fecha de corte,187895,368,188263
1,2,BANCO POPULAR S.A.,31/01/2021,1,CREDIBANCO-VISA,10,Número total de tarjetas de crédito vigentes durante el mes,2540,26,2566
1,2,BANCO POPULAR S.A.,31/03/2021,1,CREDIBANCO-VISA,10,Número total de tarjetas de crédito vigentes durante el mes,4299,0,4299
1,2,BANCO POPULAR S.A.,28/02/2021,1,CREDIBANCO-VISA,10,Número total de tarjetas de crédito vigentes durante el mes,22128,0,22128
1,2,BANCO POPULAR S.A.,28/02/2021,1,CREDIBANCO-VISA,15,Número total de tarjetas de crédito canceladas,4074,21,4095
1,2,BANCO POPULAR S.A.,31/03/2021,1,CREDIBANCO-VISA,15,Número total de tarjetas de crédito canceladas,3580,21,3601
1,2,BANCO POPULAR S.A.,31/01/2021,1,CREDIBANCO-VISA,15,Número total de tarjetas de crédito canceladas,2273,3,2276
1,2,BANCO POPULAR S.A.,28/02/2021,1,CREDIBANCO-VISA,20,Número total de tarjetas de créditos bloqueadas  temporalmente,5558,2,5560
1,2,BANCO POPULAR S.A.,31/01/2021,1,CREDIBANCO-VISA,20,Número total de tarjetas de créditos bloqueadas  temporalmente,5548,4,5552
1,2,BANCO POPULAR S.A.,31/03/2021,1,CREDIBANCO-VISA,20,Número total de tarjetas de créditos bloqueadas  temporalmente,5138,1,5139
1,2,BANCO POPULAR S.A.,31/03/2021,1,CREDIBANCO-VISA,25,Número de transacciones por compras a nivel nacional con tarjeta de crédito,161679,857,162536
1,2,BANCO POPULAR S.A.,28/02/2021,1,CREDIBANCO-VISA,25,Número de transacciones por compras a nivel nacional con tarjeta de crédito,118685,746,119431
1,2,BANCO POPULAR S.A.,31/01/2021,1,CREDIBANCO-VISA,25,Número de transacciones por compras a nivel nacional con tarjeta de crédito,111252,616,111868
1,2,BANCO POPULAR S.A.,31/01/2021,1,CREDIBANCO-VISA,30,Número de  transacciones por avances a nivel nacional con tarjeta de crédito,14777,14,14791
1,2,BANCO POPULAR S.A.,31/03/2021,1,CREDIBANCO-VISA,30,Número de  transacciones por avances a nivel nacional con tarjeta de crédito,22235,12,22247
1,2,BANCO POPULAR S.A.,28/02/2021,1,CREDIBANCO-VISA,30,Número de  transacciones por avances a nivel nacional con tarjeta de crédito,18016,12,18028
1,2,BANCO POPULAR S.A.,31/03/2021,1,CREDIBANCO-VISA,35,Número de transacciones por compras en el exterior con tarjeta de crédito,21290,446,21736
1,2,BANCO POPULAR S.A.,31/01/2021,1,CREDIBANCO-VISA,35,Número de transacciones por compras en el exterior con tarjeta de crédito,18989,361,19350
1,2,BANCO POPULAR S.A.,28/02/2021,1,CREDIBANCO-VISA,35,Número de transacciones por compras en el exterior con tarjeta de crédito,17036,279,17315
1,2,BANCO POPULAR S.A.,31/03/2021,1,CREDIBANCO-VISA,40,Número de  transacciones por avances en el exterior con tarjeta de crédito,28,0,28
1,2,BANCO POPULAR S.A.,28/02/2021,1,CREDIBANCO-VISA,40,Número de  transacciones por avances en el exterior con tarjeta de crédito,12,0,12
1,2,BANCO POPULAR S.A.,31/01/2021,1,CREDIBANCO-VISA,40,Número de  transacciones por avances en el exterior con tarjeta de crédito,17,0,17
1,2,BANCO POPULAR S.A.,31/01/2021,1,CREDIBANCO-VISA,45,Monto de las transacciones por compras con tarjeta de crédito a nivel nacional,18657858720,216994745,18874853465
1,2,BANCO POPULAR S.A.,31/03/2021,1,CREDIBANCO-VISA,45,Monto de las transacciones por compras con tarjeta de crédito a nivel nacional,26949363065,291930726,27241293791
1,2,BANCO POPULAR S.A.,28/02/2021,1,CREDIBANCO-VISA,45,Monto de las transacciones por compras con tarjeta de crédito a nivel nacional,20099641786,271817567,20371459353
1,2,BANCO POPULAR S.A.,31/01/2021,1,CREDIBANCO-VISA,50,Monto de las transacciones por avances con tarjeta de crédito a nivel nacional,11693993412,31153538,11725146950
1,2,BANCO POPULAR S.A.,28/02/2021,1,CREDIBANCO-VISA,50,Monto de las transacciones por avances con tarjeta de crédito a nivel nacional,15310325038,6550000,15316875038
1,2,BANCO POPULAR S.A.,31/03/2021,1,CREDIBANCO-VISA,50,Monto de las transacciones por avances con tarjeta de crédito a nivel nacional,18366015671,13591697,18379607368
1,2,BANCO POPULAR S.A.,31/01/2021,1,CREDIBANCO-VISA,55,Monto de las transacciones por compras en el exterior con tarjeta de crédito,2056886217,153220282,2210106499
1,2,BANCO POPULAR S.A.,31/03/2021,1,CREDIBANCO-VISA,55,Monto de las transacciones por compras en el exterior con tarjeta de crédito,2234269995,205422373,2439692368
1,2,BANCO POPULAR S.A.,28/02/2021,1,CREDIBANCO-VISA,55,Monto de las transacciones por compras en el exterior con tarjeta de crédito,1687889601,158923971,1846813572
1,2,BANCO POPULAR S.A.,31/01/2021,1,CREDIBANCO-VISA,60,Monto de las transacciones por avances en el exterior con tarjeta de crédito,8458799,0,8458799
1,2,BANCO POPULAR S.A.,28/02/2021,1,CREDIBANCO-VISA,60,Monto de las transacciones por avances en el exterior con tarjeta de crédito,7465958,0,7465958
1,2,BANCO POPULAR S.A.,31/03/2021,1,CREDIBANCO-VISA,60,Monto de las transacciones por avances en el exterior con tarjeta de crédito,10680689,0,10680689
1,2,BANCO POPULAR S.A.,31/03/2021,1,CREDIBANCO-VISA,65,Monto de los intereses corrientes por compras y avances con tarjeta de crédito,3411283163,13894976,3425178139
1,2,BANCO POPULAR S.A.,31/01/2021,1,CREDIBANCO-VISA,65,Monto de los intereses corrientes por compras y avances con tarjeta de crédito,3485223904,33404523,3518628427
1,2,BANCO POPULAR S.A.,28/02/2021,1,CREDIBANCO-VISA,65,Monto de los intereses corrientes por compras y avances con tarjeta de crédito,2929553698,12113902,2941667599
1,2,BANCO POPULAR S.A.,28/02/2021,1,CREDIBANCO-VISA,70,Monto de los intereses de mora por compras y avances  con tarjeta de crédito,214814673,774928,215589601
1,2,BANCO POPULAR S.A.,31/01/2021,1,CREDIBANCO-VISA,70,Monto de los intereses de mora por compras y avances  con tarjeta de crédito,180473814,1216516,181690330
1,2,BANCO POPULAR S.A.,31/03/2021,1,CREDIBANCO-VISA,70,Monto de los intereses de mora por compras y avances  con tarjeta de crédito,205937530,1506111,207443641
1,2,BANCO POPULAR S.A.,28/02/2021,1,CREDIBANCO-VISA,75,Monto de los castigos de cartera por tarjeta de crédito, únicamente capital.,443184895,0,443184895
1,2,BANCO POPULAR S.A.,31/03/2021,1,CREDIBANCO-VISA,75,Monto de los castigos de cartera por tarjeta de crédito, únicamente capital.,211700021,0,211700021
1,2,BANCO POPULAR S.A.,31/01/2021,1,CREDIBANCO-VISA,75,Monto de los castigos de cartera por tarjeta de crédito, únicamente capital.,154724287,0,154724287
1,2,BANCO POPULAR S.A.,31/03/2021,1,CREDIBANCO-VISA,80,Monto de los castigos de cartera por tarjeta de crédito, conceptos diferentes a capital,10236158,0,10236158
1,2,BANCO POPULAR S.A.,28/02/2021,1,CREDIBANCO-VISA,80,Monto de los castigos de cartera por tarjeta de crédito, conceptos diferentes a capital,32676973,0,32676973
1,2,BANCO POPULAR S.A.,31/01/2021,1,CREDIBANCO-VISA,80,Monto de los castigos de cartera por tarjeta de crédito, conceptos diferentes a capital,11760076,0,11760076
1,2,BANCO POPULAR S.A.,31/03/2021,1,CREDIBANCO-VISA,85,Saldo de la cartera por tarjeta de crédito,3,01527E+11,1538115940,3,03065E+11
1,2,BANCO POPULAR S.A.,31/01/2021,1,CREDIBANCO-VISA,85,Saldo de la cartera por tarjeta de crédito,3,12579E+11,1512563003,3,14091E+11
1,2,BANCO POPULAR S.A.,28/02/2021,1,CREDIBANCO-VISA,85,Saldo de la cartera por tarjeta de crédito,3,0618E+11,1499061301,3,07679E+11
1,2,BANCO POPULAR S.A.,31/01/2021,1,CREDIBANCO-VISA,90,Total cupo de crédito no utilizado por todos los tarjetahabientes,5,96725E+11,4492468465,6,01217E+11
1,2,BANCO POPULAR S.A.,28/02/2021,1,CREDIBANCO-VISA,90,Total cupo de crédito no utilizado por todos los tarjetahabientes,5,62167E+11,4283305573,5,66451E+11
1,2,BANCO POPULAR S.A.,31/03/2021,1,CREDIBANCO-VISA,90,Total cupo de crédito no utilizado por todos los tarjetahabientes,5,63143E+11,4137439506,5,67281E+11
1,2,BANCO POPULAR S.A.,28/02/2021,1,CREDIBANCO-VISA,95,INGRESOS POR TARIFA INTERBANCARIA DE INT,276198956,7354063,283553019
1,2,BANCO POPULAR S.A.,31/01/2021,1,CREDIBANCO-VISA,95,INGRESOS POR TARIFA INTERBANCARIA DE INT,200940474,7354189,208294663
1,2,BANCO POPULAR S.A.,31/03/2021,1,CREDIBANCO-VISA,95,INGRESOS POR TARIFA INTERBANCARIA DE INT,386959849,7354173,394314022
1,2,BANCO POPULAR S.A.,28/02/2021,1,CREDIBANCO-VISA,100,Gastos por Tarifa Interbancaria de Intercambio - TII por Tarjeta de Crédito,207272592,18023704,225296296
1,2,BANCO POPULAR S.A.,31/01/2021,1,CREDIBANCO-VISA,100,Gastos por Tarifa Interbancaria de Intercambio - TII por Tarjeta de Crédito,238085288,20703068,258788356
1,2,BANCO POPULAR S.A.,31/03/2021,1,CREDIBANCO-VISA,100,Gastos por Tarifa Interbancaria de Intercambio - TII por Tarjeta de Crédito,250827532,21811090,272638622
1,2,BANCO POPULAR S.A.,31/01/2021,1,CREDIBANCO-VISA,105,Ingresos Comisión de Adquirencia por Tarjeta de Crédito,0,0,261768650
1,2,BANCO POPULAR S.A.,31/03/2021,1,CREDIBANCO-VISA,105,Ingresos Comisión de Adquirencia por Tarjeta de Crédito,0,0,296872762
1,2,BANCO POPULAR S.A.,28/02/2021,1,CREDIBANCO-VISA,105,Ingresos Comisión de Adquirencia por Tarjeta de Crédito,0,0,237760566
1,2,BANCO POPULAR S.A.,28/02/2021,1,CREDIBANCO-VISA,115,"Número total de tarjetas de crédito que cuentan con la tecnología ""contactless"" vigentes  a la fecha de corte",121461,0,121461
1,2,BANCO POPULAR S.A.,31/01/2021,1,CREDIBANCO-VISA,115,"Número total de tarjetas de crédito que cuentan con la tecnología ""contactless"" vigentes  a la fecha de corte",119702,0,119702
1,2,BANCO POPULAR S.A.,31/03/2021,1,CREDIBANCO-VISA,115,"Número total de tarjetas de crédito que cuentan con la tecnología ""contactless"" vigentes  a la fecha de corte",130671,0,130671
1,2,BANCO POPULAR S.A.,31/03/2021,2,MASTERCARD,5,Número total de tarjetas de crédito vigentes  a la fecha de corte,27487,0,27487
1,2,BANCO POPULAR S.A.,28/02/2021,2,MASTERCARD,5,Número total de tarjetas de crédito vigentes  a la fecha de corte,25494,0,25494
1,2,BANCO POPULAR S.A.,31/01/2021,2,MASTERCARD,5,Número total de tarjetas de crédito vigentes  a la fecha de corte,24325,0,24325
1,2,BANCO POPULAR S.A.,28/02/2021,2,MASTERCARD,10,Número total de tarjetas de crédito vigentes durante el mes,1924,0,1924
1,2,BANCO POPULAR S.A.,31/03/2021,2,MASTERCARD,10,Número total de tarjetas de crédito vigentes durante el mes,2025,0,2025
1,2,BANCO POPULAR S.A.,31/01/2021,2,MASTERCARD,10,Número total de tarjetas de crédito vigentes durante el mes,1179,0,1179
1,2,BANCO POPULAR S.A.,31/01/2021,2,MASTERCARD,15,Número total de tarjetas de crédito canceladas,625,0,625
1,2,BANCO POPULAR S.A.,28/02/2021,2,MASTERCARD,15,Número total de tarjetas de crédito canceladas,755,0,755
1,2,BANCO POPULAR S.A.,31/03/2021,2,MASTERCARD,15,Número total de tarjetas de crédito canceladas,657,0,657
1,2,BANCO POPULAR S.A.,31/01/2021,2,MASTERCARD,20,Número total de tarjetas de créditos bloqueadas  temporalmente,282,0,282
1,2,BANCO POPULAR S.A.,28/02/2021,2,MASTERCARD,20,Número total de tarjetas de créditos bloqueadas  temporalmente,381,0,381
1,2,BANCO POPULAR S.A.,31/03/2021,2,MASTERCARD,20,Número total de tarjetas de créditos bloqueadas  temporalmente,387,0,387
1,2,BANCO POPULAR S.A.,31/01/2021,2,MASTERCARD,25,Número de transacciones por compras a nivel nacional con tarjeta de crédito,11941,0,11941
1,2,BANCO POPULAR S.A.,31/03/2021,2,MASTERCARD,25,Número de transacciones por compras a nivel nacional con tarjeta de crédito,20752,0,20752
1,2,BANCO POPULAR S.A.,28/02/2021,2,MASTERCARD,25,Número de transacciones por compras a nivel nacional con tarjeta de crédito,14277,0,14277
1,2,BANCO POPULAR S.A.,31/03/2021,2,MASTERCARD,30,Número de  transacciones por avances a nivel nacional con tarjeta de crédito,4113,0,4113
1,2,BANCO POPULAR S.A.,31/01/2021,2,MASTERCARD,30,Número de  transacciones por avances a nivel nacional con tarjeta de crédito,2712,0,2712
1,2,BANCO POPULAR S.A.,28/02/2021,2,MASTERCARD,30,Número de  transacciones por avances a nivel nacional con tarjeta de crédito,3372,0,3372
1,2,BANCO POPULAR S.A.,28/02/2021,2,MASTERCARD,35,Número de transacciones por compras en el exterior con tarjeta de crédito,1868,0,1868
1,2,BANCO POPULAR S.A.,31/01/2021,2,MASTERCARD,35,Número de transacciones por compras en el exterior con tarjeta de crédito,2108,0,2108
1,2,BANCO POPULAR S.A.,31/03/2021,2,MASTERCARD,35,Número de transacciones por compras en el exterior con tarjeta de crédito,2410,0,2410
1,2,BANCO POPULAR S.A.,31/03/2021,2,MASTERCARD,40,Número de  transacciones por avances en el exterior con tarjeta de crédito,1,0,1
1,2,BANCO POPULAR S.A.,31/01/2021,2,MASTERCARD,40,Número de  transacciones por avances en el exterior con tarjeta de crédito,1,0,1
1,2,BANCO POPULAR S.A.,31/03/2021,2,MASTERCARD,45,Monto de las transacciones por compras con tarjeta de crédito a nivel nacional,3658699959,0,3658699959
1,2,BANCO POPULAR S.A.,28/02/2021,2,MASTERCARD,45,Monto de las transacciones por compras con tarjeta de crédito a nivel nacional,2635261675,0,2635261675
1,2,BANCO POPULAR S.A.,31/01/2021,2,MASTERCARD,45,Monto de las transacciones por compras con tarjeta de crédito a nivel nacional,2236264756,0,2236264756
1,2,BANCO POPULAR S.A.,31/01/2021,2,MASTERCARD,50,Monto de las transacciones por avances con tarjeta de crédito a nivel nacional,1677889861,0,1677889861
1,2,BANCO POPULAR S.A.,28/02/2021,2,MASTERCARD,50,Monto de las transacciones por avances con tarjeta de crédito a nivel nacional,2341920468,0,2341920468
1,2,BANCO POPULAR S.A.,31/03/2021,2,MASTERCARD,50,Monto de las transacciones por avances con tarjeta de crédito a nivel nacional,2712505156,0,2712505156
1,2,BANCO POPULAR S.A.,31/01/2021,2,MASTERCARD,55,Monto de las transacciones por compras en el exterior con tarjeta de crédito,246090105,0,246090105
1,2,BANCO POPULAR S.A.,31/03/2021,2,MASTERCARD,55,Monto de las transacciones por compras en el exterior con tarjeta de crédito,305976201,0,305976201
1,2,BANCO POPULAR S.A.,28/02/2021,2,MASTERCARD,55,Monto de las transacciones por compras en el exterior con tarjeta de crédito,220573071,0,220573071
1,2,BANCO POPULAR S.A.,31/03/2021,2,MASTERCARD,60,Monto de las transacciones por avances en el exterior con tarjeta de crédito,190987,0,190987
1,2,BANCO POPULAR S.A.,31/01/2021,2,MASTERCARD,60,Monto de las transacciones por avances en el exterior con tarjeta de crédito,894886,0,894886
1,2,BANCO POPULAR S.A.,28/02/2021,2,MASTERCARD,65,Monto de los intereses corrientes por compras y avances con tarjeta de crédito,300305642,0,300305642
1,2,BANCO POPULAR S.A.,31/01/2021,2,MASTERCARD,65,Monto de los intereses corrientes por compras y avances con tarjeta de crédito,324653292,0,324653292
1,2,BANCO POPULAR S.A.,31/03/2021,2,MASTERCARD,65,Monto de los intereses corrientes por compras y avances con tarjeta de crédito,336188997,0,336188997
1,2,BANCO POPULAR S.A.,31/01/2021,2,MASTERCARD,70,Monto de los intereses de mora por compras y avances  con tarjeta de crédito,4008598,0,4008598
1,2,BANCO POPULAR S.A.,28/02/2021,2,MASTERCARD,70,Monto de los intereses de mora por compras y avances  con tarjeta de crédito,4787246,0,4787246
1,2,BANCO POPULAR S.A.,31/03/2021,2,MASTERCARD,70,Monto de los intereses de mora por compras y avances  con tarjeta de crédito,8198418,0,8198418
1,2,BANCO POPULAR S.A.,28/02/2021,2,MASTERCARD,75,Monto de los castigos de cartera por tarjeta de crédito, únicamente capital.,9343097,0,9343097
1,2,BANCO POPULAR S.A.,31/01/2021,2,MASTERCARD,75,Monto de los castigos de cartera por tarjeta de crédito, únicamente capital.,8240795,0,8240795
1,2,BANCO POPULAR S.A.,31/03/2021,2,MASTERCARD,75,Monto de los castigos de cartera por tarjeta de crédito, únicamente capital.,7975457,0,7975457
1,2,BANCO POPULAR S.A.,28/02/2021,2,MASTERCARD,80,Monto de los castigos de cartera por tarjeta de crédito, conceptos diferentes a capital,382742,0,382742
1,2,BANCO POPULAR S.A.,31/01/2021,2,MASTERCARD,80,Monto de los castigos de cartera por tarjeta de crédito, conceptos diferentes a capital,296409,0,296409
1,2,BANCO POPULAR S.A.,31/03/2021,2,MASTERCARD,80,Monto de los castigos de cartera por tarjeta de crédito, conceptos diferentes a capital,538552,0,538552
1,2,BANCO POPULAR S.A.,31/03/2021,2,MASTERCARD,85,Saldo de la cartera por tarjeta de crédito,29818750341,0,29818750341
1,2,BANCO POPULAR S.A.,31/01/2021,2,MASTERCARD,85,Saldo de la cartera por tarjeta de crédito,27720066094,0,27720066094
1,2,BANCO POPULAR S.A.,28/02/2021,2,MASTERCARD,85,Saldo de la cartera por tarjeta de crédito,28750231749,0,28750231749
1,2,BANCO POPULAR S.A.,28/02/2021,2,MASTERCARD,90,Total cupo de crédito no utilizado por todos los tarjetahabientes,59187343537,0,59187343537
1,2,BANCO POPULAR S.A.,31/03/2021,2,MASTERCARD,90,Total cupo de crédito no utilizado por todos los tarjetahabientes,59706066595,0,59706066595
1,2,BANCO POPULAR S.A.,31/01/2021,2,MASTERCARD,90,Total cupo de crédito no utilizado por todos los tarjetahabientes,47758747817,0,47758747817
1,2,BANCO POPULAR S.A.,28/02/2021,2,MASTERCARD,95,INGRESOS POR TARIFA INTERBANCARIA DE INT,22684241,0,22684241
1,2,BANCO POPULAR S.A.,31/01/2021,2,MASTERCARD,95,INGRESOS POR TARIFA INTERBANCARIA DE INT,16663573,0,16663573
1,2,BANCO POPULAR S.A.,31/03/2021,2,MASTERCARD,95,INGRESOS POR TARIFA INTERBANCARIA DE INT,31545122,0,31545122
1,2,BANCO POPULAR S.A.,31/03/2021,2,MASTERCARD,100,Gastos por Tarifa Interbancaria de Intercambio - TII por Tarjeta de Crédito,130713441,0,130713441
1,2,BANCO POPULAR S.A.,28/02/2021,2,MASTERCARD,100,Gastos por Tarifa Interbancaria de Intercambio - TII por Tarjeta de Crédito,97373291,0,97373291
1,2,BANCO POPULAR S.A.,31/01/2021,2,MASTERCARD,100,Gastos por Tarifa Interbancaria de Intercambio - TII por Tarjeta de Crédito,99450667,0,99450667
1,2,BANCO POPULAR S.A.,31/03/2021,2,MASTERCARD,105,Ingresos Comisión de Adquirencia por Tarjeta de Crédito,0,0,469665129
1,2,BANCO POPULAR S.A.,31/01/2021,2,MASTERCARD,105,Ingresos Comisión de Adquirencia por Tarjeta de Crédito,0,0,448430131
1,2,BANCO POPULAR S.A.,28/02/2021,2,MASTERCARD,105,Ingresos Comisión de Adquirencia por Tarjeta de Crédito,0,0,381305148
1,2,BANCO POPULAR S.A.,28/02/2021,2,MASTERCARD,115,"Número total de tarjetas de crédito que cuentan con la tecnología ""contactless"" vigentes  a la fecha de corte",20390,0,20390
1,2,BANCO POPULAR S.A.,31/03/2021,2,MASTERCARD,115,"Número total de tarjetas de crédito que cuentan con la tecnología ""contactless"" vigentes  a la fecha de corte",22415,0,22415
1,2,BANCO POPULAR S.A.,31/01/2021,2,MASTERCARD,115,"Número total de tarjetas de crédito que cuentan con la tecnología ""contactless"" vigentes  a la fecha de corte",18466,0,18466
